atom_id,heart_rate,pr_interval,qrs_duration,qt_interval,qtc,p_axis,qrs_axis,t_axis,tachycardia,bradycardia,wide_qrs,long_qt,left_axis,right_axis,st_elevation,st_depression
70,0.056353075963988614,-0.27663421945063166,-0.09088145572534356,-0.06862317466660035,-0.16744845408238146,0.08456153238657874,0.15059203804518262,-0.020710166747939626,-0.1611652190863649,-0.19547037901490394,-0.16478362734952876,-0.07029927716198178,-0.12483337836201647,-0.012326981612687313,-0.11240168819241696,-0.003665808357025053
71,-0.06870424652574479,-0.05523737738732433,-0.004216551049295284,0.06940967390334554,0.00882769954292322,-0.019459303399788578,0.07716980009152116,-0.027154184516927467,-0.08416795584502088,0.03963326431547534,-0.016675901852347488,0.02099189167112684,-0.06946516922134878,0.010379367862900623,-0.014494428070963017,0.0058416248961737265
72,-0.24355871317102581,0.03172657774077282,0.22018009379277778,0.2177036360979133,0.038083414813794764,-0.0410663749038863,-0.18487087116715126,0.13531328936995146,-0.1828989447427349,0.2342294917271035,0.16334663595929044,0.0544393367956606,0.22887286886033753,0.0018038496990280318,0.13541987722165194,
73,-0.0643023439834396,-0.006066295984000185,-0.1566891480675713,0.08310637853879771,0.03623982621069726,0.13704331664540204,0.06073248435965957,0.11610370378062415,-0.08316099395600629,,-0.08354989294743186,0.007764724709704274,-0.04361081420858177,-0.12681859696406472,-0.07160430210086953,-0.10600136292347585
74,0.12712157194259804,0.0384294480174589,0.02557928618352979,-0.07858952034004103,0.0511689656239813,-0.055064199324182446,-0.24156461801860454,0.03400234458621866,0.006068810968064485,-0.08647716127913474,-0.024529785849547424,0.031197351389168543,0.244207744515401,-0.01954668537653657,-0.007602429227047035,-0.01419650102519811
75,0.2925581061097561,-0.23190469295801677,0.2308807377818927,-0.23073314580712895,0.1650530955647867,0.19418025751414922,0.039347119956433356,0.02516272021746849,0.23324174596836647,-0.04592318764906834,0.19243748063481184,0.08752970443852111,0.07935407324509262,0.13229140174825793,0.07224490844687285,0.14345593274301616
76,0.09549516451175237,0.002358154659054304,0.23947797650508798,0.004604787167173465,0.17720514377761942,0.010678441252172271,-0.34065519805764644,0.047406721263487765,0.03677989331719958,-0.0942139023947332,0.2611800109217312,0.1604983394497675,0.28637294777808814,-0.05243107556418573,0.06813980834610046,0.04724969329042718
77,0.06212836428283754,0.06084817107502763,-0.05689990984697949,-0.026475161723806984,0.05451814424828524,-0.06983624233297282,0.013597684380298012,-0.02499519314058747,-0.06859751826461888,-0.1398109133703527,-0.04874103012699253,0.06778280917409431,-0.023407536037002206,-0.06654696328953458,-0.09575520300964624,-0.03715960883323012
78,,,,,,,,,,,,,,,,
79,-0.19277037499399496,0.06202379314463616,-0.050799084751551024,0.13641467873501525,0.02982440355319739,-0.06258556442614505,-0.041576682212019,-0.019952839985380454,-0.08146783795340273,-0.08692620168597082,-0.04766690291273006,0.02045729412726285,-0.03638671225014495,-0.01521194870206529,-0.014569822634174086,-0.008350439860619204
80,,,,,,,,,,,,,,,,
81,0.10380147148287949,-0.019915974888238656,-0.13767529978636803,-0.10233345867783314,0.004463293873862758,-0.00520528924662164,-0.03731881900201261,0.03354107327636674,-0.021158880021311437,-0.09589491153077749,-0.08320215216844735,-0.03436637914071712,0.001433887976401074,0.0104133474833772,-0.012916162155818858,-0.004524956294655474
82,-0.019611543966191105,-0.02229500409337946,-0.036673353797614924,0.03540013784743832,0.04036615247878717,0.007791524213438348,0.10940551379974986,-0.04835633837123658,0.013566959032077018,0.09767532696857154,-0.07616934281562729,0.06409076024207835,-0.11620704955050198,-0.012242257771611429,0.02564704195640829,0.05552535495076607
83,-0.15125327125365354,0.044717114391619885,0.07466117349289417,0.16769497068925193,0.06883192040081268,0.004610942025208442,0.127812596149594,-0.03882897152014417,-0.1663971187594921,0.11203874005221034,0.11148650542123413,0.07035109996408909,-0.058022295064531854,0.1375658023672808,-0.03159207136242169,0.042275823414023625
84,-0.5702453692901019,0.10466815212044375,0.05531788900148914,0.30168334589682827,-0.16648669294213128,-0.07044357388358705,-0.03909432804835976,-0.033797265161617684,-0.0522558647772705,0.45728513707207313,-0.010925044396137486,-0.12889146155377912,0.006148819918115852,-0.04585539503095442,-0.02352944978712145,-0.02207670690448553
85,-0.3752232384641417,0.06767493828573704,0.13642329159049862,0.3679970452706512,0.005480108130877423,-0.003950644204752467,-0.10252728673289523,0.032723970401363246,-0.13121062494664693,0.3966327023237295,0.10480993404214299,0.005385642762226492,0.11335919011940569,-0.018732904669911052,-0.025801812583295246,-0.00897608864596833
86,0.06854103622938611,0.10063170977285163,-0.04515502531053853,-0.16425782838742828,-0.1355467057149545,-0.06326685322744305,0.041792187617993005,-0.021300884932375756,-0.10159404933008714,-0.10635515661633321,-0.09228103299452697,-0.13260036894926852,-0.07055603230712663,-0.01545815136659267,0.049304866299683246,-0.005343775764595716
87,0.013734284582395897,-0.028803203595895655,-0.16057448679575534,-0.06349512010621423,-0.11300870557391783,0.19172054946681166,0.04737388027068972,0.12989452960489922,0.014827587564678914,0.009556482350921262,-0.1027214036346532,-0.09458857170761364,0.012271362915787776,0.22990702415327197,-0.03760429689587472,-0.017808298242743027
88,-0.1128729156587992,0.02466217650249939,-0.10326337581721111,-0.03705498622493428,-0.0941034805456069,-0.039383176893271234,0.02041994562261851,-0.007979214827630964,-0.05717281995486555,-0.18466305070807484,-0.10514351190973108,-0.10294161317258953,-0.05945791994376136,-0.03170659519170099,-0.014066353414678939,-0.00900325543177077
89,-0.0013698063297877012,0.02073593684182454,-0.025291651688461602,-0.014841041636949352,-0.02103157660545532,-0.009543561067118614,0.02217958662879555,0.009867221196609858,-0.039973745969080425,-0.04876773780644424,-0.0480638899169302,-0.016252020162936278,-0.030421955267370973,-0.03876560111732142,0.009466335182235294,-0.02937829648059716
90,,,,,,,,,,,,,,,,
91,-0.09221725438083557,-0.07205976536816122,-0.07496611686117528,0.037919068690926684,-0.07264176250382405,0.027217097606427813,0.1109158652630764,0.00863015246463847,-0.04820095037553078,0.03998645334496068,-0.08871664435523591,-0.0574560231243227,-0.05949237990014551,-0.022288445495199746,0.015656893125621487,-0.0020258610240419758
92,,,,,,,,,,,,,,,,
